Timestamp,CPU Usage (%),RAM Usage (%),CPU Temp (°C),Disk Read (KB/s),Disk Write (KB/s),Network Out (KB/s),Process ID,Process Name,Ransomware
2025-03-10 12:58:38,27.7,51.5,48.75,21156.71,18979.14,0.57,2873,nautilus,0
2025-03-10 12:58:40,23.2,51.5,46.375,21231.53,19073.96,0.56,1164,gnome-shell,0
2025-03-10 12:58:42,22.9,51.3,45.375,21073.04,19634.94,0.55,1164,gnome-shell,0
2025-03-10 12:58:45,8.2,51.7,44.125,21057.84,19978.22,0.54,2873,nautilus,0
2025-03-10 12:58:47,9.2,51.4,50.25,20832.91,21407.99,0.54,9860,kworker/u8:3+flush-8:0,0
2025-03-10 12:58:48,22.7,51.5,47.0,21614.57,21102.88,0.53,2873,nautilus,0
2025-03-10 12:58:50,17.6,51.5,44.375,22395.1,20835.65,0.52,2873,nautilus,0
2025-03-10 12:58:52,23.8,51.2,51.25,22660.43,20715.95,0.51,2873,nautilus,0
2025-03-10 12:58:54,41.3,51.7,58.375,22868.48,20817.16,0.5,9315,Isolated Web Co,0
2025-03-10 12:58:56,35.6,51.7,56.875,22750.76,21444.34,0.63,9012,firefox,0
2025-03-10 12:58:58,73.6,53.0,64.25,22838.31,21575.18,0.76,9315,Isolated Web Co,0
2025-03-10 12:59:01,86.7,53.4,61.125,22671.1,21758.68,0.76,9315,Isolated Web Co,0
2025-03-10 12:59:03,52.3,54.3,69.625,22308.55,21680.74,1.14,9315,Isolated Web Co,0
2025-03-10 12:59:05,73.7,55.5,69.375,21955.56,21340.09,1.14,9315,Isolated Web Co,0
2025-03-10 12:59:07,44.9,55.6,66.75,21614.78,21511.06,1.13,9315,Isolated Web Co,0
2025-03-10 12:59:09,66.8,55.6,66.25,21283.14,21947.51,1.12,9315,Isolated Web Co,0
2025-03-10 12:59:11,51.3,55.5,74.875,20960.81,21622.94,1.11,9315,Isolated Web Co,0
2025-03-10 12:59:13,62.1,55.8,72.25,20649.68,21307.33,1.11,9315,Isolated Web Co,0
2025-03-10 12:59:15,59.6,55.9,72.0,20344.83,20995.79,1.1,9315,Isolated Web Co,0
2025-03-10 12:59:17,43.9,55.9,69.125,20049.95,20693.21,1.1,9315,Isolated Web Co,0
2025-03-10 12:59:19,59.6,53.0,76.375,19765.07,20400.6,1.17,9315,Isolated Web Co,0
2025-03-10 12:59:21,2.5,53.0,73.25,19488.68,20120.47,1.15,9012,firefox,0
2025-03-10 12:59:23,16.8,52.9,70.0,19219.13,19843.51,1.16,9315,Isolated Web Co,0
2025-03-10 12:59:25,3.0,52.9,66.75,18958.83,19578.36,1.14,9287,WebExtensions,0
2025-03-10 12:59:27,5.1,52.9,63.625,18703.48,19315.81,1.13,9315,Isolated Web Co,0
2025-03-10 12:59:29,3.5,52.9,60.375,18454.8,19062.76,1.11,9287,WebExtensions,0
2025-03-10 12:59:31,2.5,52.9,57.25,18212.61,18813.94,1.1,9287,WebExtensions,0
2025-03-10 12:59:34,4.5,52.9,54.0,17976.65,18571.29,1.08,9287,WebExtensions,0
2025-03-10 12:59:36,3.0,52.8,50.75,17746.77,18334.93,1.07,9287,WebExtensions,0
2025-03-10 12:59:38,3.5,52.8,57.0,17522.83,18104.65,1.05,9287,WebExtensions,0
2025-03-10 12:59:40,2.0,52.8,53.875,17304.42,17880.12,1.04,9287,WebExtensions,0
2025-03-10 12:59:42,3.0,52.8,50.625,17091.29,17662.58,1.03,9287,WebExtensions,0
2025-03-10 12:59:44,35.9,52.4,57.75,16883.63,17450.42,1.02,9012,firefox,0
2025-03-10 12:59:46,21.3,52.5,54.875,16682.01,17254.16,1.0,9012,firefox,0
2025-03-10 12:59:48,36.3,52.3,53.0,16483.94,17051.14,0.99,9315,Isolated Web Co,0
2025-03-10 12:59:50,24.5,52.3,50.75,16290.54,16852.1,1.06,9315,Isolated Web Co,0
2025-03-10 12:59:52,18.9,51.8,58.0,16102.12,16658.52,1.06,9315,Isolated Web Co,0
2025-03-10 12:59:54,17.3,51.8,55.375,15917.84,16469.03,1.05,9012,firefox,0
2025-03-10 12:59:56,8.2,51.5,52.875,15738.17,16284.22,1.03,9012,firefox,0
2025-03-10 12:59:58,5.1,51.5,49.625,15561.7,16102.69,1.02,9287,WebExtensions,0
2025-03-10 13:00:00,5.6,51.5,56.0,15391.28,15929.29,1.01,9315,Isolated Web Co,0
2025-03-10 13:00:02,4.1,51.5,52.875,15222.59,15755.65,1.0,9287,WebExtensions,0
2025-03-10 13:00:04,4.0,51.5,49.625,15059.22,15590.39,0.99,9287,WebExtensions,0
2025-03-10 13:00:06,5.1,51.5,46.5,14897.57,15425.16,0.98,9287,WebExtensions,0
2025-03-10 13:00:08,5.6,51.5,43.375,14739.43,15262.42,0.97,9287,WebExtensions,0
2025-03-10 13:00:11,3.5,51.5,41.375,14584.67,15103.06,0.96,9287,WebExtensions,0
2025-03-10 13:00:13,3.0,51.5,47.875,14432.97,14946.98,0.95,9287,WebExtensions,0
2025-03-10 13:00:15,41.8,51.4,54.375,14284.47,14794.77,0.94,9012,firefox,0
2025-03-10 13:00:17,16.7,51.3,52.25,14140.1,14646.15,0.94,9012,firefox,0
2025-03-10 13:00:19,42.1,51.3,60.25,13998.29,14510.56,0.93,9012,firefox,0
2025-03-10 13:00:21,24.5,51.3,57.0,13859.68,14369.85,0.92,9012,firefox,0
2025-03-10 13:00:23,16.8,51.4,53.875,13722.73,14228.81,0.92,9012,firefox,0
2025-03-10 13:00:25,5.1,51.5,50.875,13589.86,14092.11,0.91,9287,WebExtensions,0
2025-03-10 13:00:27,4.6,51.5,47.625,13458.27,13956.55,0.9,9315,Isolated Web Co,0
2025-03-10 13:00:29,3.0,51.5,44.625,13330.67,13825.06,0.89,9287,WebExtensions,0
2025-03-10 13:00:31,5.0,51.5,41.375,13203.86,13695.51,0.88,9287,WebExtensions,0
2025-03-10 13:00:33,2.0,51.5,40.25,13079.46,13567.37,0.87,9287,WebExtensions,0
2025-03-10 13:00:35,3.5,51.5,40.125,12957.45,13441.6,0.87,9287,WebExtensions,0
2025-03-10 13:00:37,2.6,51.5,47.875,12837.62,13318.1,0.86,9287,WebExtensions,0
2025-03-10 13:00:39,2.0,51.5,44.625,12720.1,13197.02,0.85,9287,WebExtensions,0
2025-03-10 13:00:41,3.0,51.5,41.375,12604.66,13079.05,0.84,9287,WebExtensions,0
2025-03-10 13:00:43,4.1,51.5,39.625,12491.29,12962.27,0.84,9287,WebExtensions,0
2025-03-10 13:00:45,2.0,51.5,39.25,12379.9,12847.45,0.83,9287,WebExtensions,0
2025-03-10 13:00:47,2.6,51.5,39.25,12270.59,12734.76,0.82,9287,WebExtensions,0
2025-03-10 13:00:50,3.0,51.5,46.375,12163.17,12626.51,0.81,9287,WebExtensions,0
2025-03-10 13:00:52,1.5,51.5,43.125,12057.58,12517.69,0.81,9287,WebExtensions,0
2025-03-10 13:00:54,2.0,51.5,39.875,11953.75,12410.81,0.8,9287,WebExtensions,0
2025-03-10 13:00:56,2.0,51.5,38.75,11851.71,12315.22,0.8,9287,WebExtensions,0
2025-03-10 13:00:58,2.5,51.5,38.75,11751.39,12211.75,0.79,9287,WebExtensions,0
2025-03-10 13:01:00,3.0,51.5,38.75,11652.75,12109.97,0.78,9287,WebExtensions,0
2025-03-10 13:01:02,4.0,51.6,45.5,11555.75,12009.88,0.78,9287,WebExtensions,0
2025-03-10 13:01:04,48.0,51.7,53.0,11460.49,11911.63,0.78,9315,Isolated Web Co,0
2025-03-10 13:01:06,3.6,51.7,50.5,11367.17,11815.35,0.77,1164,gnome-shell,0
2025-03-10 13:01:08,4.6,51.7,47.375,11274.83,11720.09,0.77,1164,gnome-shell,0
2025-03-10 13:01:10,13.9,51.7,44.125,11183.85,11626.21,0.76,1164,gnome-shell,0
2025-03-10 13:01:12,45.4,51.8,60.625,11094.12,11533.6,0.75,9012,firefox,0
2025-03-10 13:01:14,25.6,51.8,57.5,11007.18,11443.96,0.78,9315,Isolated Web Co,0
2025-03-10 13:01:16,21.0,51.8,54.375,10920.84,11354.95,0.78,9315,Isolated Web Co,0
2025-03-10 13:01:18,21.9,51.8,60.5,10836.12,11267.72,0.78,9012,firefox,0
2025-03-10 13:01:20,4.6,51.8,57.625,10752.94,11181.94,0.77,1164,gnome-shell,0
2025-03-10 13:01:22,16.8,51.8,54.375,10670.35,11096.77,0.77,1164,gnome-shell,0
2025-03-10 13:01:24,47.7,51.7,53.25,10588.98,11013.12,0.82,9315,Isolated Web Co,0
2025-03-10 13:01:27,72.2,52.5,61.0,10509.03,10936.75,0.84,9315,Isolated Web Co,0
2025-03-10 13:01:29,72.7,54.1,58.875,10429.9,10855.63,0.88,9315,Isolated Web Co,0
2025-03-10 13:01:31,70.7,54.6,57.375,10351.55,10774.97,0.88,9315,Isolated Web Co,0
2025-03-10 13:01:33,67.8,55.2,64.625,10274.89,10698.14,0.93,9315,Isolated Web Co,0
2025-03-10 13:01:35,80.3,55.5,62.625,10198.48,10621.73,1.02,9315,Isolated Web Co,0
2025-03-10 13:01:37,83.3,56.7,60.25,10123.69,10544.48,1.08,9315,Isolated Web Co,0
2025-03-10 13:01:39,12.9,56.7,57.625,10050.03,10469.12,1.1,9315,Isolated Web Co,0
2025-03-10 13:01:41,8.2,56.7,55.375,9977.87,10396.52,1.16,1164,gnome-shell,0
2025-03-10 13:01:43,16.4,53.0,62.0,9906.66,10322.99,1.17,9315,Isolated Web Co,0
2025-03-10 13:01:45,4.6,53.0,58.75,9836.53,10253.53,1.19,9287,WebExtensions,0
2025-03-10 13:01:47,18.4,52.9,55.875,9770.15,10182.02,1.21,9315,Isolated Web Co,0
2025-03-10 13:01:49,6.1,52.9,52.625,9702.42,10112.09,1.21,9287,WebExtensions,0
2025-03-10 13:01:51,8.1,52.9,49.5,9635.22,10043.5,1.2,1164,gnome-shell,0
2025-03-10 13:01:53,5.1,52.9,46.375,9568.84,9975.56,1.19,9287,WebExtensions,0
2025-03-10 13:01:55,8.5,52.9,43.375,9504.14,9909.55,1.18,1164,gnome-shell,0
2025-03-10 13:01:57,7.7,52.9,49.75,9440.12,9848.4,1.17,1164,gnome-shell,0
2025-03-10 13:02:00,6.6,52.9,56.125,9376.46,9782.58,1.16,1164,gnome-shell,0
2025-03-10 13:02:02,4.1,52.9,52.875,9314.85,9718.13,1.16,1164,gnome-shell,0
2025-03-10 13:02:04,10.3,52.9,49.75,9252.7,9653.91,1.15,1164,gnome-shell,0
2025-03-10 13:02:06,11.3,52.9,46.625,9192.05,9591.62,1.14,1164,gnome-shell,0
2025-03-10 13:02:08,8.7,52.9,43.625,9131.52,9530.17,1.13,1164,gnome-shell,0
2025-03-10 13:02:10,8.1,52.9,41.0,9071.8,9468.43,1.14,1164,gnome-shell,0
2025-03-10 13:02:12,5.1,52.9,48.125,9012.84,9407.95,1.14,9287,WebExtensions,0
2025-03-10 13:02:14,8.3,52.9,44.875,8954.7,9347.88,1.13,1164,gnome-shell,0
2025-03-10 13:02:16,7.2,52.9,41.75,8897.3,9288.95,1.13,1164,gnome-shell,0
2025-03-10 13:02:18,8.3,52.9,39.75,8840.62,9230.38,1.12,1164,gnome-shell,0
2025-03-10 13:02:20,28.0,52.9,56.5,8784.79,9172.63,1.11,6039,gnome-terminal-server,0
2025-03-10 13:02:22,5.6,52.9,53.5,8729.64,9116.4,1.11,1164,gnome-shell,0
2025-03-10 13:02:24,21.0,52.9,50.5,8675.04,9060.04,1.1,6039,gnome-terminal-server,0
2025-03-10 13:02:26,18.4,52.9,47.25,8621.21,9004.71,1.09,6039,gnome-terminal-server,0
2025-03-10 13:02:28,24.7,52.9,53.625,8568.02,8956.59,1.09,6039,gnome-terminal-server,0
2025-03-10 13:02:30,16.2,52.9,50.625,8515.84,8902.6,1.08,9315,Isolated Web Co,0
2025-03-10 13:02:32,15.5,52.9,47.375,8463.94,8848.87,1.07,6039,gnome-terminal-server,0
2025-03-10 13:02:34,11.7,52.9,44.375,8412.8,8795.94,1.07,6039,gnome-terminal-server,0
2025-03-10 13:02:37,9.2,52.9,51.375,8362.35,8745.95,1.06,6039,gnome-terminal-server,0
2025-03-10 13:02:39,4.6,52.9,48.25,8312.29,8694.18,1.05,1164,gnome-shell,0
2025-03-10 13:02:41,12.9,52.9,45.0,8262.82,8643.75,1.05,1164,gnome-shell,0
2025-03-10 13:02:43,14.8,52.9,41.875,8213.98,8593.24,1.04,6039,gnome-terminal-server,0
2025-03-10 13:02:45,23.0,52.9,39.875,8166.11,8543.67,1.04,6039,gnome-terminal-server,0
2025-03-10 13:02:47,28.0,52.8,47.0,8118.54,8494.42,1.03,6039,gnome-terminal-server,0
2025-03-10 13:02:49,12.9,52.8,53.875,8071.56,8445.75,1.03,6039,gnome-terminal-server,0
2025-03-10 13:02:51,4.5,52.8,50.75,8025.03,8397.6,1.02,1164,gnome-shell,0
2025-03-10 13:02:53,5.1,52.8,47.5,7978.91,8350.57,1.02,1164,gnome-shell,0
2025-03-10 13:02:55,6.7,52.8,44.25,7933.34,8303.37,1.01,1164,gnome-shell,0
2025-03-10 13:02:57,2.5,52.8,41.25,7888.15,8256.8,1.0,9287,WebExtensions,0
2025-03-10 13:02:59,3.6,52.7,48.875,7843.56,8214.89,1.0,9287,WebExtensions,0
2025-03-10 13:03:01,7.7,52.7,45.625,7799.57,8169.34,0.99,1164,gnome-shell,0
2025-03-10 13:03:03,3.1,52.6,42.625,7756.25,8124.45,0.99,1164,gnome-shell,0
2025-03-10 13:03:05,7.1,52.6,39.5,7713.19,8080.03,0.98,1164,gnome-shell,0
2025-03-10 13:03:07,2.5,52.6,38.625,7670.65,8035.98,0.98,9287,WebExtensions,0
2025-03-10 13:03:09,13.3,52.6,38.75,7628.53,7992.32,0.97,1164,gnome-shell,0
2025-03-10 13:03:12,12.8,52.6,45.75,7586.8,7949.05,0.97,1164,gnome-shell,0
2025-03-10 13:03:14,8.7,52.6,42.625,7545.55,7906.32,0.96,1164,gnome-shell,0
2025-03-10 13:03:16,16.2,52.6,48.875,7504.81,7865.32,0.96,9012,firefox,0
2025-03-10 13:03:18,9.2,52.6,45.625,7464.51,7823.62,0.96,1164,gnome-shell,0
2025-03-10 13:03:20,4.6,52.6,42.375,7424.62,7782.28,0.95,9287,WebExtensions,0
2025-03-10 13:03:22,11.7,52.6,58.625,7385.17,7741.35,0.95,9012,firefox,0
2025-03-10 13:03:24,7.7,52.6,55.5,7346.14,7700.93,0.94,1164,gnome-shell,0
2025-03-10 13:03:26,17.3,52.6,52.25,7307.5,7665.05,0.94,6039,gnome-terminal-server,0
2025-03-10 13:03:28,8.1,52.5,49.125,7269.58,7625.59,0.93,6039,gnome-terminal-server,0
2025-03-10 13:03:30,3.0,52.5,45.875,7231.72,7587.64,0.93,9287,WebExtensions,0
2025-03-10 13:03:32,2.5,52.5,42.875,7194.27,7548.76,0.92,6039,gnome-terminal-server,0
2025-03-16 13:43:37,3.5,33.9,55.875,0.0,0.0,0.0,1,systemd,0
2025-03-16 13:43:39,7.7,34.1,52.75,20.82,88.47,0.0,1195,gnome-shell,0
2025-03-16 13:43:41,91.5,35.7,71.75,419.56,89.93,6.19,1195,gnome-shell,0
2025-03-16 13:43:43,77.6,38.9,70.75,299.76,251.43,4.51,14598,firefox,0
2025-03-16 13:43:45,92.0,42.0,68.25,232.73,773.89,3.5,14598,firefox,0
2025-03-16 13:43:47,96.5,44.8,65.0,190.92,2858.35,9.0,14598,firefox,0
2025-03-16 13:43:50,10.2,45.7,72.5,163.37,2518.45,8.85,14598,firefox,0
2025-03-16 13:43:52,19.0,45.8,69.25,141.98,2225.91,7.83,14598,firefox,0
2025-03-16 13:43:54,14.2,45.8,66.0,125.3,1981.94,6.91,1195,gnome-shell,0
2025-03-16 13:43:56,8.2,45.9,63.0,112.17,1783.73,7.05,14598,firefox,0
2025-03-16 13:43:58,17.6,45.5,59.75,101.5,1626.55,6.66,14598,firefox,0
2025-03-16 13:44:00,44.6,44.9,58.375,92.67,1533.24,6.14,14598,firefox,0
2025-03-16 13:44:02,86.9,45.5,57.5,143.37,1496.35,9.37,14598,firefox,0
2025-03-16 13:44:04,94.0,47.4,75.125,293.34,1391.38,14.69,14598,firefox,0
2025-03-16 13:44:06,71.4,49.9,73.125,309.68,1589.51,15.03,15111,Isolated Web Co,0
2025-03-16 13:44:08,22.8,50.5,69.875,492.42,1614.84,15.12,14598,firefox,0
2025-03-16 13:44:10,48.2,50.3,67.125,469.54,1749.45,15.86,14598,firefox,0
2025-03-16 13:44:12,14.9,49.9,73.25,448.97,1828.87,15.71,14598,firefox,0
2025-03-16 13:44:14,93.5,49.6,70.0,439.76,1800.33,15.77,15111,Isolated Web Co,0
2025-03-16 13:44:16,63.6,49.8,66.875,418.18,1742.26,15.18,15111,Isolated Web Co,0
2025-03-16 13:44:18,95.0,51.3,73.75,412.24,1685.99,15.37,15111,Isolated Web Co,0
2025-03-16 13:44:20,95.0,52.1,70.75,490.31,1635.05,15.8,15111,Isolated Web Co,0
2025-03-16 13:44:22,79.2,52.3,68.5,539.86,1585.77,16.4,15111,Isolated Web Co,0
2025-03-16 13:44:25,92.0,52.8,76.0,551.17,1537.36,17.16,15111,Isolated Web Co,0
2025-03-16 13:44:27,100.0,53.6,73.125,531.77,1509.34,19.08,14598,firefox,0
2025-03-16 13:44:29,85.9,53.3,72.5,513.18,1462.53,19.99,15111,Isolated Web Co,0
2025-03-16 13:44:31,78.7,53.4,80.625,494.17,1428.89,21.26,15111,Isolated Web Co,0
2025-03-16 13:44:33,69.4,53.5,77.75,483.78,1570.41,20.77,14598,firefox,0
2025-03-16 13:44:35,90.9,53.7,74.875,467.09,1531.91,21.47,15111,Isolated Web Co,0
2025-03-16 13:44:37,83.3,53.8,72.75,452.16,1504.05,21.51,15111,Isolated Web Co,0
2025-03-16 13:44:39,97.0,53.8,70.25,439.36,1459.78,22.02,14598,firefox,0
2025-03-16 13:44:41,84.3,53.6,77.75,425.4,1556.16,22.04,15111,Isolated Web Co,0
2025-03-16 13:44:43,74.9,53.8,76.75,412.35,1520.23,22.44,15111,Isolated Web Co,0
2025-03-16 13:44:45,80.7,53.3,77.625,400.5,1507.19,22.58,15111,Isolated Web Co,0
2025-03-16 13:44:47,59.3,53.2,75.5,388.85,1476.72,22.16,14598,firefox,0
2025-03-16 13:44:49,55.9,53.3,73.5,377.85,1437.45,21.55,14598,firefox,0
2025-03-16 13:44:52,55.2,53.1,81.25,367.59,1400.82,21.3,15111,Isolated Web Co,0
2025-03-16 13:44:54,50.0,52.4,78.0,357.83,1386.66,20.78,15111,Isolated Web Co,0
2025-03-16 13:44:56,64.3,52.6,76.75,349.47,1357.17,20.32,14598,firefox,0
2025-03-16 13:44:58,92.0,52.7,75.25,341.92,1339.29,20.69,15111,Isolated Web Co,0
2025-03-16 13:45:00,99.0,53.4,73.375,333.46,1313.53,21.04,14598,firefox,0
2025-03-16 13:45:02,90.0,54.2,70.125,333.1,1295.17,20.74,15111,Isolated Web Co,0
2025-03-16 13:45:04,49.5,54.8,78.125,325.56,1283.11,20.55,15111,Isolated Web Co,0
2025-03-16 13:45:06,43.8,54.8,75.25,318.13,1258.81,20.29,14768,RDD Process,0
2025-03-16 13:45:08,42.3,54.5,74.375,310.92,1247.15,20.38,15111,Isolated Web Co,0
2025-03-16 13:45:10,34.9,54.5,71.125,304.21,1226.59,20.08,14768,RDD Process,0
2025-03-16 13:45:12,59.9,54.5,78.25,297.66,1202.25,19.65,14768,RDD Process,0
2025-03-16 13:45:14,39.7,54.1,75.0,291.46,1193.71,19.48,14768,RDD Process,0
2025-03-16 13:45:16,16.1,54.2,72.25,285.51,1191.47,20.02,15111,Isolated Web Co,0
2025-03-16 13:45:18,20.5,54.2,69.0,279.85,1169.58,19.69,1195,gnome-shell,0
2025-03-16 13:45:20,100.0,54.4,76.125,274.84,1149.54,19.39,15111,Isolated Web Co,0
2025-03-16 13:45:22,100.0,54.8,73.5,269.58,1129.7,19.48,15111,Isolated Web Co,0
2025-03-16 13:45:25,96.5,55.5,71.375,264.33,1110.07,19.46,15111,Isolated Web Co,0
2025-03-16 13:45:27,92.5,55.6,78.75,265.52,1100.39,19.29,14598,firefox,0
2025-03-16 13:45:29,68.0,55.7,78.125,260.7,1088.39,19.02,14598,firefox,0
2025-03-16 13:45:31,88.4,56.0,78.25,256.12,1081.3,19.07,15111,Isolated Web Co,0
2025-03-16 13:45:33,52.3,56.0,76.375,251.62,1064.18,18.73,14768,RDD Process,0
2025-03-16 13:45:35,88.9,55.5,78.25,247.24,1050.21,18.84,15111,Isolated Web Co,0
2025-03-16 13:45:37,55.2,55.5,78.375,243.02,1037.24,18.55,14768,RDD Process,0
2025-03-16 13:45:39,61.9,55.5,78.0,238.94,1024.5,18.38,14598,firefox,0
2025-03-16 13:45:41,61.0,54.9,86.625,234.86,1013.44,18.22,14598,firefox,0
2025-03-16 13:45:43,56.9,54.9,83.5,231.07,998.72,17.94,14768,RDD Process,0
2025-03-16 13:45:45,45.8,54.8,80.375,227.39,988.45,17.66,14768,RDD Process,0
2025-03-16 13:45:47,70.1,55.0,89.625,223.8,974.23,17.79,14598,firefox,0
2025-03-16 13:45:49,48.7,55.1,86.5,220.36,960.59,17.55,14768,RDD Process,0
2025-03-16 13:45:51,50.8,55.2,83.75,217.49,958.72,17.55,14598,firefox,0
2025-03-16 13:45:54,63.1,55.3,82.625,214.24,946.09,17.49,14598,firefox,0
2025-03-16 13:45:56,53.3,55.4,80.25,211.07,934.17,17.31,14768,RDD Process,0
2025-03-16 13:45:58,62.9,55.6,80.25,208.04,921.67,17.3,14598,firefox,0
2025-03-16 13:46:00,49.0,55.8,79.375,205.02,909.84,17.12,14768,RDD Process,0
2025-03-16 13:46:02,46.9,55.8,77.5,202.14,900.5,16.89,14768,RDD Process,0
2025-03-16 13:46:04,59.1,55.4,86.5,199.33,889.4,17.02,14598,firefox,0
2025-03-16 13:46:06,51.0,55.4,83.5,196.59,878.4,16.79,14768,RDD Process,0
2025-03-16 13:46:08,64.0,55.4,91.0,194.01,867.76,16.72,14598,firefox,0
2025-03-16 13:46:10,56.4,55.7,88.0,191.37,858.29,16.66,14598,firefox,0
2025-03-16 13:46:12,47.9,55.7,84.875,188.83,850.39,16.45,14768,RDD Process,0
2025-03-16 13:46:14,49.5,55.7,82.375,186.38,841.2,16.26,14768,RDD Process,0
2025-03-16 13:46:16,49.7,55.7,80.75,184.0,834.48,16.11,14768,RDD Process,0
2025-03-16 13:46:18,84.9,55.5,88.0,181.67,825.15,16.32,14598,firefox,0
2025-03-16 13:46:20,52.8,55.5,85.375,179.39,820.85,16.15,14768,RDD Process,0
2025-03-16 13:46:22,50.5,55.5,83.625,177.17,821.09,15.99,14768,RDD Process,0
